timestamp,domain,measure
804,package-global,13.23362
804,cpu%_package-global,24.14539
804,cpu%_package-0,24.39713
804,freq_package-0,2214389.5
807,psys-1,23.96348
807,core-0,9.2196
807,package-0,13.67064
807,uncore-0,0.39466
807,package-global,13.67064
807,cpu%_package-global,24.84927
807,cpu%_package-0,24.73318
807,freq_package-0,2293775.25
810,psys-1,23.02752
810,core-0,9.02347
810,package-0,13.54711
810,uncore-0,0.46055
810,package-global,13.54711
810,cpu%_package-global,24.76232
810,cpu%_package-0,24.96991
810,freq_package-0,2363526.125
813,psys-1,22.52411
813,core-0,8.40081
813,package-0,13.13073
813,uncore-0,0.67536
813,package-global,13.13073
813,cpu%_package-global,24.5478
813,cpu%_package-0,24.59948
813,freq_package-0,2228891.875
816,psys-1,22.22531
816,core-0,8.08098
816,package-0,12.86908
816,uncore-0,0.74912
816,package-global,12.86908
816,cpu%_package-global,23.97052
816,cpu%_package-0,24.07283
816,freq_package-0,1984754.875
819,psys-1,22.35932
819,core-0,8.21592
819,package-0,12.98465
819,uncore-0,0.72416
819,package-global,12.98465
819,cpu%_package-global,24.43966
819,cpu%_package-0,24.95945
819,freq_package-0,2658441.375
822,psys-1,22.57414
822,core-0,8.40657
822,package-0,13.17232
822,uncore-0,0.71697
822,package-global,13.17232
822,cpu%_package-global,24.59016
822,cpu%_package-0,24.64756
822,freq_package-0,2082735.375
825,psys-1,23.58182
825,core-0,8.33111
825,package-0,13.09783
825,uncore-0,0.71652
825,package-global,13.09783
825,cpu%_package-global,24.69775
825,cpu%_package-0,24.7957
825,freq_package-0,1795114.375
828,psys-1,24.18722
828,core-0,8.30942
828,package-0,13.04554
828,uncore-0,0.70794
828,package-global,13.04554
828,cpu%_package-global,24.44062
828,cpu%_package-0,24.16534
828,freq_package-0,1263263.375
831,psys-1,24.40535
831,core-0,8.50572
831,package-0,13.23863
831,uncore-0,0.69077
831,package-global,13.23863
831,cpu%_package-global,24.67645
831,cpu%_package-0,24.46887
831,freq_package-0,2511875.625
834,psys-1,24.29362
834,core-0,8.4057
834,package-0,13.13244
834,uncore-0,0.6766
834,package-global,13.13244
834,cpu%_package-global,24.60146
834,cpu%_package-0,24.95351
834,freq_package-0,2577064.125
837,psys-1,24.2376
837,core-0,8.31548
837,package-0,13.08896
837,uncore-0,0.72473
837,package-global,13.08896
837,cpu%_package-global,24.24373
837,cpu%_package-0,24.19949
837,freq_package-0,2038848.375
840,psys-1,24.21977
840,core-0,8.37031
840,package-0,13.07192
840,uncore-0,0.65664
840,package-global,13.07192
840,cpu%_package-global,24.50303
840,cpu%_package-0,24.97378
840,freq_package-0,2168569.5
843,psys-1,24.17435
843,core-0,8.17822
843,package-0,13.04628
843,uncore-0,0.81979
843,package-global,13.04628
843,cpu%_package-global,24.64516
843,cpu%_package-0,24.68811
843,freq_package-0,2037709.625
846,psys-1,24.44234
846,core-0,8.48804
846,package-0,13.26654
846,uncore-0,0.72753
846,package-global,13.26654
846,cpu%_package-global,24.87091
846,cpu%_package-0,25.15342
846,freq_package-0,2012499.0
849,psys-1,23.31431
849,core-0,8.81104
849,package-0,13.48798
849,uncore-0,0.63743
849,package-global,13.48798
849,cpu%_package-global,24.59016
849,cpu%_package-0,24.47838
849,freq_package-0,2200128.625
852,psys-1,22.91628
852,core-0,8.83183
852,package-0,13.48054
852,uncore-0,0.60774
852,package-global,13.48054
852,cpu%_package-global,24.16631
852,cpu%_package-0,24.33333
852,freq_package-0,2151599.375
855,psys-1,22.78244
855,core-0,8.64289
855,package-0,13.35931
855,uncore-0,0.674
855,package-global,13.35931
855,cpu%_package-global,24.31965
855,cpu%_package-0,24.16293
855,freq_package-0,2593846.5
858,psys-1,21.73424
858,core-0,7.51511
858,package-0,12.06454
858,uncore-0,0.56445
858,package-global,12.06454
858,cpu%_package-global,21.48053
858,cpu%_package-0,21.26531
858,freq_package-0,1447512.75
861,psys-1,19.00296
861,core-0,4.0773
861,package-0,7.85525
861,uncore-0,0.04004
861,package-global,7.85525
861,cpu%_package-global,12.68252
861,cpu%_package-0,12.66667
861,freq_package-0,829086.75
864,psys-1,22.82983
864,core-0,7.19618
864,package-0,10.99351
864,uncore-0,0.03792
864,package-global,10.99351
864,cpu%_package-global,12.67723
864,cpu%_package-0,12.62486
864,freq_package-0,870486.375
867,psys-1,25.98891
867,core-0,10.66122
867,package-0,13.92945
867,uncore-0,0.04817
867,package-global,13.92945
867,cpu%_package-global,12.68252
867,cpu%_package-0,12.58361
867,freq_package-0,755663.5
870,psys-1,20.66734
870,core-0,4.80161
870,package-0,8.91709
870,uncore-0,0.02753
870,package-global,8.91709
870,cpu%_package-global,12.82908
870,cpu%_package-0,12.83403
870,freq_package-0,775412.125
873,psys-1,20.27063
873,core-0,6.09903
873,package-0,9.47796
873,uncore-0,0.04422
873,package-global,9.47796
873,cpu%_package-global,11.37026
873,cpu%_package-0,11.4157
873,freq_package-0,486717.25
876,psys-1,4.58197
876,core-0,0.10822
876,package-0,1.16703
876,uncore-0,0.03349
876,package-global,1.16703
876,cpu%_package-global,0.29191
876,cpu%_package-0,0.20847
876,freq_package-0,492068.125
879,psys-1,9.63451
879,core-0,0.89785
879,package-0,3.24485
879,uncore-0,0.25762
879,package-global,3.24485
879,cpu%_package-global,4.59674
879,cpu%_package-0,4.62675
879,freq_package-0,472740.5
882,psys-1,7.46869
882,core-0,0.32975
882,package-0,2.2295
882,uncore-0,0.2881
882,package-global,2.2295
882,cpu%_package-global,2.50104
882,cpu%_package-0,2.46086
882,freq_package-0,466532.875
885,psys-1,7.03265
885,core-0,0.32459
885,package-0,2.09761
885,uncore-0,0.30945
885,package-global,2.09761
885,cpu%_package-global,1.92469
885,cpu%_package-0,1.9635
885,freq_package-0,400000.0
888,psys-1,4.23668
888,core-0,0.12109
888,package-0,1.08708
888,uncore-0,0.04097
888,package-global,1.08708
888,cpu%_package-global,0.33347
888,cpu%_package-0,0.25014
888,freq_package-0,485774.5
